SampleName,Time(abs),Temperature(room),Humidity(room)
Continuum,3730039210,25.598,14
Continuum,3730039215,25.587,14
Continuum,3730039220,25.619,13.985
Continuum,3730039225,25.609,13.978
Continuum,3730039230,25.609,13.955
Continuum,3730039235,25.609,13.962
Continuum,3730039240,25.619,13.978
Continuum,3730039245,25.619,13.985
Continuum,3730039250,25.609,13.978
Continuum,3730039255,25.609,13.985
Continuum,3730039260,25.641,14
Continuum,3730039265,25.609,13.993
Continuum,3730039270,25.609,13.978
Continuum,3730039275,25.619,13.962
Continuum,3730039280,25.63,13.955
Continuum,3730039285,25.619,13.932
Continuum,3730039290,25.641,13.909
Continuum,3730039295,25.63,13.909
Continuum,3730039300,25.641,13.917
Continuum,3730039305,25.641,13.985
Continuum,3730039310,25.641,14.039
Continuum,3730039315,25.662,14.084
Continuum,3730039320,25.641,14.069
Continuum,3730039325,25.652,14.054
Continuum,3730039330,25.619,14.008
Continuum,3730039335,25.63,13.985
Continuum,3730039340,25.619,13.985
Continuum,3730039345,25.619,13.993
Continuum,3730039350,25.641,14.016
Continuum,3730039355,25.652,14.023
Continuum,3730039360,25.652,14.023
Continuum,3730039365,25.652,14.008
Continuum,3730039370,25.652,14.008
Continuum,3730039375,25.652,14
Continuum,3730039380,25.673,13.97
Continuum,3730039385,25.652,13.955
Continuum,3730039390,25.652,13.947
Continuum,3730039395,25.673,13.924
Continuum,3730039400,25.662,13.917
Continuum,3730039405,25.652,13.924
Continuum,3730039410,25.673,13.917
Continuum,3730039415,25.652,13.863
Continuum,3730039420,25.641,13.855
Continuum,3730039425,25.63,13.84
Continuum,3730039430,25.63,13.825
Continuum,3730039435,25.619,13.833
Continuum,3730039440,25.63,13.833
Continuum,3730039445,25.63,13.855
Continuum,3730039450,25.652,13.894
Continuum,3730039455,25.652,13.932
Continuum,3730039460,25.662,13.932
Continuum,3730039465,25.673,13.932
Continuum,3730039470,25.673,13.932
Continuum,3730039475,25.673,13.924
Continuum,3730039480,25.684,13.924
Continuum,3730039485,25.695,13.947
Continuum,3730039490,25.684,13.97
Continuum,3730039495,25.684,13.947
Continuum,3730039500,25.673,13.932
Continuum,3730039505,25.684,13.932
Continuum,3730039510,25.684,13.917
Continuum,3730039515,25.673,13.901
Continuum,3730039520,25.673,13.886
Continuum,3730039525,25.662,13.863
Continuum,3730039530,25.662,13.886
Continuum,3730039535,25.662,13.878
Continuum,3730039540,25.684,13.878
Continuum,3730039545,25.673,13.848
Continuum,3730039550,25.673,13.855
Continuum,3730039555,25.684,13.833
Continuum,3730039560,25.673,13.84
Continuum,3730039565,25.716,13.817
Continuum,3730039570,25.684,13.825
Continuum,3730039575,25.695,13.825
Continuum,3730039580,25.695,13.81
Continuum,3730039585,25.705,13.81
Continuum,3730039590,25.705,13.794
Continuum,3730039595,25.705,13.794
Continuum,3730039600,25.695,13.764
Continuum,3730039605,25.695,13.756
Continuum,3730039610,25.673,13.741
Continuum,3730039615,25.673,13.741
Continuum,3730039620,25.684,13.756
Continuum,3730039625,25.695,13.749
Continuum,3730039630,25.705,13.741
Continuum,3730039635,25.705,13.726
Continuum,3730039640,25.716,13.733
Continuum,3730039645,25.716,13.741
Continuum,3730039650,25.705,13.726
Continuum,3730039655,25.716,13.741
Continuum,3730039660,25.716,13.81
Continuum,3730039665,25.705,13.833
Continuum,3730039670,25.705,13.833
Continuum,3730039675,25.695,13.84
Continuum,3730039680,25.695,13.817
Continuum,3730039685,25.695,13.802
Continuum,3730039690,25.695,13.802
Continuum,3730039695,25.716,13.772
Continuum,3730039700,25.716,13.772
Continuum,3730039705,25.695,13.779
Continuum,3730039710,25.716,13.794
Continuum,3730039715,25.727,13.81
Continuum,3730039720,25.705,13.794
Continuum,3730039725,25.705,13.787
Continuum,3730039730,25.705,13.779
Continuum,3730039735,25.705,13.772
Continuum,3730039740,25.748,13.756
Continuum,3730039745,25.748,13.779
Continuum,3730039750,25.727,13.794
Continuum,3730039755,25.737,13.817
Continuum,3730039760,25.716,13.871
Continuum,3730039765,25.727,13.909
Continuum,3730039770,25.705,13.901
Continuum,3730039775,25.748,13.909
Continuum,3730039780,25.705,13.886
Continuum,3730039785,25.716,13.871
Continuum,3730039790,25.684,13.863
Continuum,3730039795,25.705,13.848
Continuum,3730039800,25.705,13.84
Continuum,3730039805,25.695,13.848
Continuum,3730039810,25.705,13.833
Continuum,3730039815,25.716,13.825
Continuum,3730039820,25.737,13.802
Continuum,3730039825,25.705,13.779
Continuum,3730039830,25.748,13.779
Continuum,3730039835,25.737,13.772
Continuum,3730039840,25.748,13.772
Continuum,3730039845,25.77,13.764
Continuum,3730039850,25.77,13.764
Continuum,3730039855,25.77,13.756
Continuum,3730039860,25.791,13.772
Continuum,3730039865,25.78,13.794
Continuum,3730039870,25.77,13.794
Continuum,3730039875,25.802,13.794
Continuum,3730039880,25.813,13.817
Continuum,3730039885,25.791,13.825
Continuum,3730039890,25.78,13.833
Continuum,3730039895,25.78,13.817
Continuum,3730039900,25.77,13.802
Continuum,3730039905,25.78,13.794
Continuum,3730039910,25.759,13.794
Continuum,3730039915,25.759,13.81
Continuum,3730039920,25.78,13.825
Continuum,3730039925,25.791,13.84
Continuum,3730039930,25.77,13.863
Continuum,3730039935,25.77,13.894
Continuum,3730039940,25.78,13.878
Continuum,3730039945,25.791,13.878
Continuum,3730039950,25.78,13.863
Continuum,3730039955,25.78,13.848
Continuum,3730039960,25.791,13.84
Continuum,3730039965,25.813,13.81
Continuum,3730039970,25.813,13.817
Continuum,3730039975,25.802,13.825
Continuum,3730039980,25.823,13.81
Continuum,3730039985,25.802,13.772
Continuum,3730039990,25.813,13.756
Continuum,3730039995,25.813,13.764
Continuum,3730040000,25.802,13.794
Continuum,3730040005,25.823,13.833
Continuum,3730040010,25.823,13.855
Continuum,3730040015,25.813,13.855
Continuum,3730040020,25.813,13.825
Continuum,3730040025,25.823,13.794
Continuum,3730040030,25.834,13.764
Continuum,3730040035,25.791,13.741
Continuum,3730040040,25.791,13.726
Continuum,3730040045,25.813,13.703
Continuum,3730040050,25.802,13.695
Continuum,3730040055,25.791,13.672
Continuum,3730040060,25.813,13.665
Continuum,3730040065,25.802,13.68
Continuum,3730040070,25.823,13.68
Continuum,3730040075,25.823,13.695
Continuum,3730040080,25.823,13.718
Continuum,3730040085,25.834,13.718
Continuum,3730040090,25.823,13.726
Continuum,3730040095,25.834,13.703
Continuum,3730040100,25.834,13.688
Continuum,3730040105,25.855,13.695
Continuum,3730040110,25.834,13.68
Continuum,3730040115,25.823,13.688
Continuum,3730040120,25.813,13.733
Continuum,3730040125,25.802,13.733
Continuum,3730040130,25.813,13.749
Continuum,3730040135,25.834,13.726
Continuum,3730040140,25.823,13.741
Continuum,3730040145,25.802,13.779
Continuum,3730040150,25.791,13.833
Continuum,3730040155,25.802,13.84
Continuum,3730040160,25.802,13.84
Continuum,3730040165,25.823,13.81
Continuum,3730040170,25.802,13.794
Continuum,3730040175,25.823,13.772
Continuum,3730040180,25.791,13.749
Continuum,3730040185,25.823,13.711
Continuum,3730040190,25.813,13.711
Continuum,3730040195,25.834,13.718
Continuum,3730040200,25.813,13.703
Continuum,3730040205,25.834,13.688
Continuum,3730040210,25.845,13.672
Continuum,3730040215,25.845,13.657
Continuum,3730040220,25.834,13.657
Continuum,3730040225,25.834,13.665
Continuum,3730040230,25.845,13.657
Continuum,3730040235,25.866,13.642
Continuum,3730040240,25.823,13.642
Continuum,3730040245,25.834,13.627
Continuum,3730040250,25.823,13.657
Continuum,3730040255,25.834,13.695
Continuum,3730040260,25.834,13.756
Continuum,3730040265,25.845,13.794
Continuum,3730040270,25.845,13.817
Continuum,3730040275,25.855,13.81
Continuum,3730040280,25.866,13.772
Continuum,3730040285,25.845,13.764
Continuum,3730040290,25.855,13.733
Continuum,3730040295,25.834,13.695
Continuum,3730040300,25.834,13.672
Continuum,3730040305,25.834,13.65
Continuum,3730040310,25.823,13.688
Continuum,3730040315,25.813,13.718
Continuum,3730040320,25.834,13.741
Continuum,3730040325,25.834,13.741
Continuum,3730040330,25.834,13.764
Continuum,3730040335,25.845,13.756
Continuum,3730040340,25.866,13.764
Continuum,3730040345,25.866,13.749
Continuum,3730040350,25.866,13.718
Continuum,3730040355,25.866,13.703
Continuum,3730040360,25.866,13.703
Continuum,3730040365,25.845,13.657
Continuum,3730040370,25.845,13.627
Continuum,3730040375,25.855,13.596
Continuum,3730040380,25.845,13.588
Continuum,3730040385,25.845,13.558
Continuum,3730040390,25.845,13.566
Continuum,3730040395,25.834,13.558
Continuum,3730040400,25.834,13.543
Continuum,3730040405,25.845,13.543
Continuum,3730040410,25.855,13.543
Continuum,3730040415,25.855,13.512
Continuum,3730040420,25.845,13.512
Continuum,3730040425,25.866,13.52
Continuum,3730040430,25.855,13.505
Continuum,3730040435,25.855,13.505
Continuum,3730040440,25.845,13.489
Continuum,3730040445,25.845,13.497
Continuum,3730040450,25.834,13.489
Continuum,3730040455,25.834,13.489
Continuum,3730040460,25.823,13.497
Continuum,3730040465,25.802,13.497
Continuum,3730040470,25.845,13.497
Continuum,3730040475,25.813,13.497
Continuum,3730040480,25.813,13.497
Continuum,3730040485,25.813,13.505
Continuum,3730040490,25.823,13.497
Continuum,3730040495,25.855,13.497
Continuum,3730040500,25.834,13.512
Continuum,3730040505,25.823,13.527
Continuum,3730040510,25.813,13.543
Continuum,3730040515,25.834,13.543
Continuum,3730040520,25.823,13.55
Continuum,3730040525,25.823,13.55
Continuum,3730040530,25.834,13.566
Continuum,3730040535,25.845,13.619
Continuum,3730040540,25.834,13.627
Continuum,3730040545,25.845,13.619
Continuum,3730040550,25.845,13.596
Continuum,3730040555,25.845,13.566
Continuum,3730040560,25.834,13.558
Continuum,3730040565,25.845,13.558
Continuum,3730040570,25.834,13.543
Continuum,3730040575,25.834,13.543
Continuum,3730040580,25.823,13.535
Continuum,3730040585,25.834,13.527
Continuum,3730040590,25.834,13.527
Continuum,3730040595,25.834,13.558
Continuum,3730040600,25.855,13.588
Continuum,3730040605,25.866,13.596
Continuum,3730040610,25.866,13.627
Continuum,3730040615,25.866,13.604
Continuum,3730040620,25.866,13.604
Continuum,3730040625,25.877,13.588
Continuum,3730040630,25.855,13.566
Continuum,3730040635,25.855,13.604
Continuum,3730040640,25.866,13.596
Continuum,3730040645,25.866,13.588
Continuum,3730040650,25.888,13.604
Continuum,3730040655,25.888,13.619
Continuum,3730040660,25.877,13.627
Continuum,3730040665,25.909,13.634
Continuum,3730040670,25.898,13.627
Continuum,3730040675,25.898,13.596
Continuum,3730040680,25.909,13.588
Continuum,3730040685,25.898,13.581
Continuum,3730040690,25.92,13.604
Continuum,3730040695,25.92,13.627
Continuum,3730040700,25.909,13.634
Continuum,3730040705,25.941,13.634
Continuum,3730040710,25.909,13.65
Continuum,3730040715,25.92,13.642
Continuum,3730040720,25.941,13.642
Continuum,3730040725,25.92,13.65
Continuum,3730040730,25.92,13.619
Continuum,3730040735,25.92,13.588
Continuum,3730040740,25.909,13.581
Continuum,3730040745,25.909,13.55
Continuum,3730040750,25.931,13.558
Continuum,3730040755,25.941,13.55
Continuum,3730040760,25.931,13.55
Continuum,3730040765,25.941,13.543
Continuum,3730040770,25.931,13.543
Continuum,3730040775,25.931,13.527
Continuum,3730040780,25.92,13.497
Continuum,3730040785,25.92,13.489
Continuum,3730040790,25.92,13.489
Continuum,3730040795,25.931,13.474
Continuum,3730040800,25.898,13.474
Continuum,3730040805,25.877,13.459
Continuum,3730040810,25.888,13.459
Continuum,3730040815,25.92,13.497
Continuum,3730040820,25.909,13.52
Continuum,3730040825,25.941,13.558
Continuum,3730040830,25.931,13.527
Continuum,3730040835,25.931,13.52
Continuum,3730040840,25.92,13.52
Continuum,3730040845,25.92,13.535
Continuum,3730040850,25.92,13.558
Continuum,3730040855,25.941,13.588
Continuum,3730040860,25.92,13.581
Continuum,3730040865,25.941,13.573
Continuum,3730040870,25.941,13.581
Continuum,3730040875,25.941,13.55
Continuum,3730040880,25.931,13.55
Continuum,3730040885,25.898,13.52
Continuum,3730040890,25.92,13.512
Continuum,3730040895,25.92,13.512
Continuum,3730040900,25.92,13.489
Continuum,3730040905,25.941,13.459
Continuum,3730040910,25.931,13.497
Continuum,3730040915,25.931,13.512
Continuum,3730040920,25.931,13.527
Continuum,3730040925,25.92,13.52
Continuum,3730040930,25.92,13.543
Continuum,3730040935,25.941,13.543
Continuum,3730040940,25.941,13.573
Continuum,3730040945,25.963,13.588
Continuum,3730040950,25.941,13.573
Continuum,3730040955,25.931,13.566
Continuum,3730040960,25.941,13.573
Continuum,3730040965,25.931,13.566
Continuum,3730040970,25.952,13.596
Continuum,3730040975,25.931,13.634
Continuum,3730040980,25.931,13.65
Continuum,3730040985,25.941,13.65
Continuum,3730040990,25.963,13.634
Continuum,3730040995,25.941,13.611
Continuum,3730041000,25.963,13.581
Continuum,3730041005,25.952,13.543
Continuum,3730041010,25.931,13.535
Continuum,3730041015,25.963,13.497
Continuum,3730041020,25.941,13.459
Continuum,3730041025,25.941,13.466
Continuum,3730041030,25.931,13.466
Continuum,3730041035,25.952,13.451
Continuum,3730041040,25.941,13.474
Continuum,3730041045,25.952,13.489
Continuum,3730041050,25.963,13.489
Continuum,3730041055,25.952,13.459
Continuum,3730041060,25.963,13.428
Continuum,3730041065,25.973,13.421
Continuum,3730041070,25.973,13.39
Continuum,3730041075,25.973,13.36
Continuum,3730041080,25.973,13.382
Continuum,3730041085,25.963,13.382
Continuum,3730041090,25.952,13.375
Continuum,3730041095,25.963,13.36
Continuum,3730041100,25.963,13.375
Continuum,3730041105,25.963,13.36
Continuum,3730041110,25.984,13.352
Continuum,3730041115,25.973,13.352
Continuum,3730041120,25.984,13.329
Continuum,3730041125,25.963,13.337
Continuum,3730041130,25.984,13.329
Continuum,3730041135,25.984,13.352
Continuum,3730041140,25.984,13.329
Continuum,3730041145,25.963,13.36
Continuum,3730041150,25.963,13.36
Continuum,3730041155,25.963,13.375
Continuum,3730041160,25.963,13.382
Continuum,3730041165,25.952,13.375
Continuum,3730041170,25.952,13.382
Continuum,3730041175,25.952,13.382
Continuum,3730041180,25.952,13.36
Continuum,3730041185,25.963,13.352
Continuum,3730041190,25.952,13.352
Continuum,3730041195,25.963,13.36
Continuum,3730041200,25.941,13.39
Continuum,3730041205,25.941,13.436
Continuum,3730041210,25.941,13.489
Continuum,3730041215,25.941,13.52
Continuum,3730041220,25.952,13.52
Continuum,3730041225,25.952,13.512
Continuum,3730041230,25.941,13.482
Continuum,3730041235,25.92,13.466
Continuum,3730041240,25.931,13.444
Continuum,3730041245,25.92,13.428
Continuum,3730041250,25.909,13.405
Continuum,3730041255,25.92,13.413
Continuum,3730041260,25.898,13.413
Continuum,3730041265,25.92,13.436
Continuum,3730041270,25.941,13.482
Continuum,3730041275,25.931,13.512
Continuum,3730041280,25.92,13.527
Continuum,3730041285,25.909,13.512
Continuum,3730041290,25.909,13.505
Continuum,3730041295,25.877,13.466
Continuum,3730041300,25.888,13.444
Continuum,3730041305,25.877,13.474
Continuum,3730041310,25.866,13.444
Continuum,3730041315,25.888,13.451
Continuum,3730041320,25.877,13.451
Continuum,3730041325,25.877,13.444
Continuum,3730041330,25.888,13.444
Continuum,3730041335,25.888,13.428
Continuum,3730041340,25.898,13.428
Continuum,3730041345,25.898,13.436
Continuum,3730041350,25.898,13.421
Continuum,3730041355,25.877,13.428
Continuum,3730041360,25.877,13.413
Continuum,3730041365,25.866,13.413
Continuum,3730041370,25.888,13.398
Continuum,3730041375,25.855,13.39
Continuum,3730041380,25.877,13.375
Continuum,3730041385,25.877,13.36
Continuum,3730041390,25.877,13.344
Continuum,3730041395,25.855,13.337
Continuum,3730041400,25.834,13.329
Continuum,3730041405,25.834,13.314
Continuum,3730041410,25.813,13.299
Continuum,3730041415,25.802,13.283
Continuum,3730041420,25.791,13.268
Continuum,3730041425,25.802,13.253
Continuum,3730041430,25.791,13.238
Continuum,3730041435,25.759,13.23
Continuum,3730041440,25.759,13.215
Continuum,3730041445,25.705,13.222
Continuum,3730041450,25.716,13.215
Continuum,3730041455,25.684,13.199
Continuum,3730041460,25.705,13.215
Continuum,3730041465,25.695,13.222
Continuum,3730041470,25.705,13.222
Continuum,3730041475,25.695,13.222
Continuum,3730041480,25.684,13.23
Continuum,3730041485,25.652,13.222
Continuum,3730041490,25.641,13.215
Continuum,3730041495,25.652,13.215
Continuum,3730041500,25.63,13.222
Continuum,3730041505,25.619,13.199
Continuum,3730041510,25.609,13.215
Continuum,3730041515,25.598,13.215
Continuum,3730041520,25.587,13.215
Continuum,3730041525,25.534,13.222
Continuum,3730041530,25.555,13.23
Continuum,3730041535,25.534,13.222
Continuum,3730041540,25.534,13.245
Continuum,3730041545,25.502,13.253
Continuum,3730041550,25.48,13.253
Continuum,3730041555,25.48,13.268
Continuum,3730041560,25.448,13.253
Continuum,3730041565,25.405,13.268
Continuum,3730041570,25.426,13.268
Continuum,3730041575,25.394,13.276
Continuum,3730041580,25.405,13.299
Continuum,3730041585,25.405,13.291
Continuum,3730041590,25.394,13.306
Continuum,3730041595,25.384,13.321
Continuum,3730041600,25.341,13.329
Continuum,3730041605,25.319,13.344
Continuum,3730041610,25.298,13.352
Continuum,3730041615,25.298,13.352
Continuum,3730041620,25.287,13.375
